rank,lemma,PoS,freq,difficulty
40245,baby-boom,j,160.0,3.2491935483870966
40255,single-day,j,160.0,3.2491935483870966
40265,landfilling,n,160.0,3.2491935483870966
40275,unsparing,j,160.0,3.2491935483870966
40285,take-no-prisoners,j,160.0,3.2491935483870966
40295,couturier,n,160.0,3.2491935483870966
40305,pumper,n,160.0,3.2491935483870966
40315,off-grid,j,160.0,3.2491935483870966
40325,pre-empted,j,160.0,3.2491935483870966
40335,parent-adolescent,j,159.0,3.2564516129032257
40345,forcefield,n,159.0,3.2564516129032257
40355,protoplanetary,j,159.0,3.2564516129032257
40365,hoarseness,n,159.0,3.2564516129032257
40375,trial-and-error,j,159.0,3.2564516129032257
40385,foodway,n,159.0,3.2564516129032257
40395,muchacho,n,159.0,3.2564516129032257
40405,anti-israeli,j,159.0,3.2564516129032257
40415,more-or-less,j,159.0,3.2564516129032257
40425,singed,j,158.0,3.2633064516129036
40435,pitch-perfect,j,158.0,3.2633064516129036
40445,well-constructed,j,158.0,3.2633064516129036
40455,embolization,n,158.0,3.2633064516129036
40465,trattoria,n,158.0,3.2633064516129036
40475,cringe-worthy,j,158.0,3.2633064516129036
40485,foredeck,n,158.0,3.2633064516129036
40495,pressure-treated,j,158.0,3.2633064516129036
40505,overage,n,157.0,3.269758064516129
40515,queasiness,n,157.0,3.269758064516129
40525,deactivation,n,157.0,3.269758064516129
40535,feminized,j,157.0,3.269758064516129
40545,ulna,n,157.0,3.269758064516129
40555,jockstrap,n,157.0,3.269758064516129
40565,uninviting,j,157.0,3.269758064516129
40575,tippet,n,157.0,3.269758064516129
40585,six-man,j,156.0,3.2766129032258062
40595,ambulation,n,156.0,3.2766129032258062
40605,g-spot,n,156.0,3.2766129032258062
40615,up-or-down,j,156.0,3.2766129032258062
40625,gloria,n,156.0,3.2766129032258062
40635,lowercase,n,156.0,3.2766129032258062
40645,pro-choicer,n,156.0,3.2766129032258062
40655,civet,n,156.0,3.2766129032258062
40665,owner-occupied,j,156.0,3.2766129032258062
40675,blistered,j,155.0,3.283467741935484
40685,high-yielding,j,155.0,3.283467741935484
40695,lower-back,j,155.0,3.283467741935484
40705,information-processing,j,155.0,3.283467741935484
40715,taxi,v,155.0,3.283467741935484
40725,socioemotional,j,155.0,3.283467741935484
40735,cloche,n,155.0,3.283467741935484
40745,sigil,n,155.0,3.283467741935484
40755,blaspheme,v,154.0,3.290725806451613
40765,ape-like,j,154.0,3.290725806451613
40775,laugh-out-loud,j,154.0,3.290725806451613
40785,uppercase,j,154.0,3.290725806451613
40795,transylvanian,j,154.0,3.290725806451613
40805,lymphocytic,j,154.0,3.290725806451613
40815,senselessly,r,154.0,3.290725806451613
40825,workmanlike,j,154.0,3.290725806451613
40835,childishness,n,154.0,3.290725806451613
40845,regally,r,154.0,3.290725806451613
40855,preeminently,r,153.0,3.297983870967742
40865,fretting,j,153.0,3.297983870967742
40875,proteolytic,j,153.0,3.297983870967742
40885,houseful,n,153.0,3.297983870967742
40895,incan,j,153.0,3.297983870967742
40905,voter-approved,j,153.0,3.297983870967742
40915,reviewed,j,153.0,3.297983870967742
40925,near-miss,n,153.0,3.297983870967742
40935,mannish,j,152.0,3.3048387096774197
40945,tinned,j,152.0,3.3048387096774197
40955,belay,v,152.0,3.3048387096774197
40965,lettered,j,152.0,3.3048387096774197
40975,syncretic,j,152.0,3.3048387096774197
40985,interobserver,j,152.0,3.3048387096774197
40995,corporate,n,152.0,3.3048387096774197
41005,porterhouse,n,152.0,3.3048387096774197
41015,carney,n,152.0,3.3048387096774197
41025,deregulatory,j,151.0,3.3125
41035,opportunistically,r,151.0,3.3125
41045,pony-tailed,j,151.0,3.3125
41055,confit,n,151.0,3.3125
41065,self-portrait,j,151.0,3.3125
41075,two-timing,j,151.0,3.3125
41085,tailwind,n,151.0,3.3125
41095,indiscernible,j,151.0,3.3125
41105,shipowner,n,151.0,3.3125
41115,anthropomorphize,v,151.0,3.3125
41125,neoplatonic,j,150.0,3.319758064516129
41135,barrenness,n,150.0,3.319758064516129
41145,unifier,n,150.0,3.319758064516129
41155,glass-enclosed,j,150.0,3.319758064516129
41165,maasai,n,150.0,3.319758064516129
41175,pell-mell,r,150.0,3.319758064516129
41185,streetwalker,n,150.0,3.319758064516129
41195,orthopedics,n,150.0,3.319758064516129
41205,detainment,n,149.0,3.327016129032258
41215,note-taking,n,149.0,3.327016129032258
41225,chinese-made,j,149.0,3.327016129032258
41235,hidalgo,n,149.0,3.327016129032258
41245,psychometrically,r,149.0,3.327016129032258
41255,uh-uh-uh,u,149.0,3.327016129032258
41265,tesseract,n,149.0,3.327016129032258
41275,laryngoscope,n,149.0,3.327016129032258
41285,duty-bound,j,149.0,3.327016129032258
41295,ne-yo,u,149.0,3.327016129032258
41305,sixth-round,j,148.0,3.33508064516129
41315,back-room,j,148.0,3.33508064516129
41325,threshing,n,148.0,3.33508064516129
41335,unethically,r,148.0,3.33508064516129
41345,glucagon,n,148.0,3.33508064516129
41355,headlining,j,148.0,3.33508064516129
41365,satisfyingly,r,148.0,3.33508064516129
41375,prole,n,148.0,3.33508064516129
41385,stevedore,n,148.0,3.33508064516129
41395,praetorian,j,148.0,3.33508064516129
41405,nubby,j,147.0,3.3431451612903222
41415,ptarmigan,n,147.0,3.3431451612903222
41425,squeamishness,n,147.0,3.3431451612903222
41435,mini-mart,n,147.0,3.3431451612903222
41445,tapper,n,147.0,3.3431451612903222
41455,subscript,n,147.0,3.3431451612903222
41465,antitoxin,n,147.0,3.3431451612903222
41475,clusterfuck,n,147.0,3.3431451612903222
41485,neo-colonialism,n,147.0,3.3431451612903222
41495,silver,v,147.0,3.3431451612903222
41505,backhand,r,146.0,3.3516129032258064
41515,bargain-basement,j,146.0,3.3516129032258064
41525,shingled,j,146.0,3.3516129032258064
41535,laminar,j,146.0,3.3516129032258064
41545,endometrium,n,146.0,3.3516129032258064
41555,switch-hitter,n,146.0,3.3516129032258064
41565,wielder,n,146.0,3.3516129032258064
41575,craniofacial,j,146.0,3.3516129032258064
41585,stenciled,j,146.0,3.3516129032258064
41595,omicron,n,146.0,3.3516129032258064
41605,outgain,v,146.0,3.3516129032258064
41615,oxygenated,j,145.0,3.36008064516129
41625,nucleation,n,145.0,3.36008064516129
41635,valorize,v,145.0,3.36008064516129
41645,semolina,n,145.0,3.36008064516129
41655,hallo,u,145.0,3.36008064516129
41665,test-taker,n,145.0,3.36008064516129
41675,waveguide,n,145.0,3.36008064516129
41685,falling-out,n,145.0,3.36008064516129
41695,ill-mannered,j,145.0,3.36008064516129
41705,all-boy,j,145.0,3.36008064516129
41715,monkfish,n,144.0,3.3677419354838714
41725,drug-testing,j,144.0,3.3677419354838714
41735,reconceive,v,144.0,3.3677419354838714
41745,klansman,n,144.0,3.3677419354838714
41755,cost-sharing,n,144.0,3.3677419354838714
41765,zag,v,144.0,3.3677419354838714
41775,front-wheel,j,144.0,3.3677419354838714
41785,cysteine,n,144.0,3.3677419354838714
41795,oval-shaped,j,144.0,3.3677419354838714
41805,organismal,j,143.0,3.3754032258064512
41815,pleasantness,n,143.0,3.3754032258064512
41825,spirochete,n,143.0,3.3754032258064512
41835,scrapbooking,n,143.0,3.3754032258064512
41845,hours-long,j,143.0,3.3754032258064512
41855,iron-rich,j,143.0,3.3754032258064512
41865,red-nosed,j,143.0,3.3754032258064512
41875,uncredited,j,143.0,3.3754032258064512
41885,pincers,n,143.0,3.3754032258064512
41895,astigmatism,n,143.0,3.3754032258064512
41905,acid-free,j,142.0,3.3834677419354837
41915,mud-brick,j,142.0,3.3834677419354837
41925,undervote,v,142.0,3.3834677419354837
41935,unmercifully,r,142.0,3.3834677419354837
41945,flesh-colored,j,142.0,3.3834677419354837
41955,tooling,n,142.0,3.3834677419354837
41965,grilling,j,142.0,3.3834677419354837
41975,provincialism,n,142.0,3.3834677419354837
41985,dalmatian,j,142.0,3.3834677419354837
41995,pre-employment,j,142.0,3.3834677419354837
42005,designator,n,141.0,3.3919354838709674
42015,nonprescription,j,141.0,3.3919354838709674
42025,quintuplet,n,141.0,3.3919354838709674
42035,programme,n,141.0,3.3919354838709674
42045,grope,n,141.0,3.3919354838709674
42055,interfering,j,141.0,3.3919354838709674
42065,subarachnoid,j,141.0,3.3919354838709674
42075,enviously,r,141.0,3.3919354838709674
42085,mutagenesis,n,141.0,3.3919354838709674
42095,biogenesis,n,141.0,3.3919354838709674
42105,allusive,j,141.0,3.3919354838709674
42115,docility,n,140.0,3.4008064516129033
42125,asymptotically,r,140.0,3.4008064516129033
42135,bebop,v,140.0,3.4008064516129033
42145,land-owning,j,140.0,3.4008064516129033
42155,enshroud,v,140.0,3.4008064516129033
42165,team-based,j,140.0,3.4008064516129033
42175,horseshoe-shaped,j,140.0,3.4008064516129033
42185,misallocation,n,140.0,3.4008064516129033
42195,strength-training,j,140.0,3.4008064516129033
42205,obstetrical,j,140.0,3.4008064516129033
42215,busk,v,140.0,3.4008064516129033
42225,cheesemaker,n,139.0,3.4096774193548383
42235,carbonara,n,139.0,3.4096774193548383
42245,pugilist,n,139.0,3.4096774193548383
42255,stagecraft,n,139.0,3.4096774193548383
42265,gumdrop,n,139.0,3.4096774193548383
42275,townie,n,139.0,3.4096774193548383
42285,teleconferencing,n,139.0,3.4096774193548383
42295,up-market,j,139.0,3.4096774193548383
42305,nanostructure,n,139.0,3.4096774193548383
42315,natural-looking,j,139.0,3.4096774193548383
42325,sinfully,r,139.0,3.4096774193548383
42335,marrying,j,138.0,3.418548387096774
42345,ankle-length,j,138.0,3.418548387096774
42355,short-form,j,138.0,3.418548387096774
42365,erotically,r,138.0,3.418548387096774
42375,geordie,n,138.0,3.418548387096774
42385,total-body,j,138.0,3.418548387096774
42395,granitic,j,138.0,3.418548387096774
42405,programmatically,r,138.0,3.418548387096774
42415,chloramine,n,138.0,3.418548387096774
42425,cardinality,n,138.0,3.418548387096774
42435,chainlink,n,138.0,3.418548387096774
42445,one-line,j,137.0,3.4274193548387095
42455,vampirism,n,137.0,3.4274193548387095
42465,pay-for-performance,j,137.0,3.4274193548387095
42475,lucidly,r,137.0,3.4274193548387095
42485,homegirl,n,137.0,3.4274193548387095
42495,tamarisk,n,137.0,3.4274193548387095
42505,rootkit,n,137.0,3.4274193548387095
42515,unlovely,j,137.0,3.4274193548387095
42525,lineal,j,137.0,3.4274193548387095
42535,dually,r,137.0,3.4274193548387095
42545,bacilli,n,137.0,3.4274193548387095
42555,six-member,j,136.0,3.4358870967741932
42565,motile,j,136.0,3.4358870967741932
42575,photonics,n,136.0,3.4358870967741932
42585,fundament,n,136.0,3.4358870967741932
42595,inadvisable,j,136.0,3.4358870967741932
42605,trapezium,n,136.0,3.4358870967741932
42615,wicking,n,136.0,3.4358870967741932
42625,connivance,n,136.0,3.4358870967741932
42635,cherry-picking,n,136.0,3.4358870967741932
42645,ossify,v,136.0,3.4358870967741932
42655,one-trick,j,135.0,3.443951612903226
42665,poisoner,n,135.0,3.443951612903226
42675,heave-ho,u,135.0,3.443951612903226
42685,methotrexate,n,135.0,3.443951612903226
42695,missional,j,135.0,3.443951612903226
42705,symbology,n,135.0,3.443951612903226
42715,roper,n,135.0,3.443951612903226
42725,levothyroxine,n,135.0,3.443951612903226
42735,expansiveness,n,135.0,3.443951612903226
42745,thumbtack,n,135.0,3.443951612903226
42755,all-round,j,134.0,3.4524193548387094
42765,backward-looking,j,134.0,3.4524193548387094
42775,rhythmical,j,134.0,3.4524193548387094
42785,lethally,r,134.0,3.4524193548387094
42795,unrehearsed,j,134.0,3.4524193548387094
42805,sugarplum,n,134.0,3.4524193548387094
42815,wittily,r,134.0,3.4524193548387094
42825,seitan,n,134.0,3.4524193548387094
42835,menfolk,n,134.0,3.4524193548387094
42845,dace,n,134.0,3.4524193548387094
42855,cardiothoracic,j,134.0,3.4524193548387094
42865,resect,v,133.0,3.4612903225806453
42875,buccal,j,133.0,3.4612903225806453
42885,frank,n,133.0,3.4612903225806453
42895,peloponnesian,j,133.0,3.4612903225806453
42905,horrifyingly,r,133.0,3.4612903225806453
42915,kentuckian,n,133.0,3.4612903225806453
42925,recalcitrance,n,133.0,3.4612903225806453
42935,wearisome,j,133.0,3.4612903225806453
42945,mujahedin,n,133.0,3.4612903225806453
42955,hyperventilation,n,133.0,3.4612903225806453
42965,alcohol-free,j,133.0,3.4612903225806453
42975,berserker,n,132.0,3.469758064516129
42985,anchored,j,132.0,3.469758064516129
42995,ductile,j,132.0,3.469758064516129
43005,imprecation,n,132.0,3.469758064516129
43015,tatar,n,132.0,3.469758064516129
43025,turf,v,132.0,3.469758064516129
43035,price-to-earnings,j,132.0,3.469758064516129
43045,forced-choice,j,132.0,3.469758064516129
43055,butterball,n,132.0,3.469758064516129
43065,oxbow,n,132.0,3.469758064516129
43075,rediscovered,j,131.0,3.478225806451613
43085,playbill,n,131.0,3.478225806451613
43095,youth-oriented,j,131.0,3.478225806451613
43105,self-starter,n,131.0,3.478225806451613
43115,interminably,r,131.0,3.478225806451613
43125,tablature,n,131.0,3.478225806451613
43135,salesclerk,n,131.0,3.478225806451613
43145,upsilon,n,131.0,3.478225806451613
43155,sourness,n,131.0,3.478225806451613
43165,pitbull,n,131.0,3.478225806451613
43175,illusionistic,j,131.0,3.478225806451613
43185,adjustability,n,130.0,3.487096774193548
43195,anti-clinton,j,130.0,3.487096774193548
43205,archetypical,j,130.0,3.487096774193548
43215,univocal,j,130.0,3.487096774193548
43225,roll-call,n,130.0,3.487096774193548
43235,tracheostomy,n,130.0,3.487096774193548
43245,semi-regular,j,130.0,3.487096774193548
43255,pencil-thin,j,130.0,3.487096774193548
43265,uveitis,n,130.0,3.487096774193548
43275,nonhandicapped,j,130.0,3.487096774193548
43285,pandora,n,130.0,3.487096774193548
43295,open-faced,j,129.0,3.4955645161290323
43305,punk-rock,j,129.0,3.4955645161290323
43315,fine-dining,j,129.0,3.4955645161290323
43325,cost-effectively,r,129.0,3.4955645161290323
43335,tun,n,129.0,3.4955645161290323
43345,taoist,j,129.0,3.4955645161290323
43355,unspent,j,129.0,3.4955645161290323
43365,soundboard,n,129.0,3.4955645161290323
43375,codpiece,n,129.0,3.4955645161290323
43385,mowed,j,129.0,3.4955645161290323
43395,slivered,j,128.0,3.5036290322580643
43405,three-letter,j,128.0,3.5036290322580643
43415,gape,n,128.0,3.5036290322580643
43425,lariat,n,128.0,3.5036290322580643
43435,jacaranda,n,128.0,3.5036290322580643
43445,instant-read,j,128.0,3.5036290322580643
43455,twenty-eight-year-old,j,128.0,3.5036290322580643
43465,proofing,n,128.0,3.5036290322580643
43475,fill-in-the-blank,j,128.0,3.5036290322580643
43485,discursively,r,128.0,3.5036290322580643
43495,overtrain,v,127.0,3.512096774193548
43505,burgess,n,127.0,3.512096774193548
43515,steno,n,127.0,3.512096774193548
43525,spawner,n,127.0,3.512096774193548
43535,seaborne,j,127.0,3.512096774193548
43545,symbolise,v,127.0,3.512096774193548
43555,supportable,j,127.0,3.512096774193548
43565,short-seller,n,127.0,3.512096774193548
43575,muscularity,n,127.0,3.512096774193548
43585,bioaerosol,n,127.0,3.512096774193548
43595,downregulation,n,127.0,3.512096774193548
43605,best-laid,j,126.0,3.521774193548387
43615,mutability,n,126.0,3.521774193548387
43625,sous-chef,n,126.0,3.521774193548387
43635,weird-looking,j,126.0,3.521774193548387
43645,sagacious,j,126.0,3.521774193548387
43655,intraspecific,j,126.0,3.521774193548387
43665,tweeze,v,126.0,3.521774193548387
43675,coptic,n,126.0,3.521774193548387
43685,commentariat,n,126.0,3.521774193548387
43695,spitting,n,126.0,3.521774193548387
43705,puzzlemaster,n,126.0,3.521774193548387
43715,pre-race,j,126.0,3.521774193548387
43725,catch-and-release,j,126.0,3.521774193548387
43735,disrespectfully,r,125.0,3.5318548387096778
43745,brassica,n,125.0,3.5318548387096778
43755,danceable,j,125.0,3.5318548387096778
43765,spermicide,n,125.0,3.5318548387096778
43775,communality,n,125.0,3.5318548387096778
43785,wiretapping,j,125.0,3.5318548387096778
43795,jewess,n,125.0,3.5318548387096778
43805,urbanity,n,125.0,3.5318548387096778
43815,personified,j,125.0,3.5318548387096778
43825,anti-incumbent,j,125.0,3.5318548387096778
43835,best-picture,j,125.0,3.5318548387096778
43845,advisee,n,125.0,3.5318548387096778
43855,nephritis,n,124.0,3.5415322580645157
43865,tittle,n,124.0,3.5415322580645157
43875,uncultured,j,124.0,3.5415322580645157
43885,ineradicable,j,124.0,3.5415322580645157
43895,flag-draped,j,124.0,3.5415322580645157
43905,good-time,j,124.0,3.5415322580645157
43915,half-shell,n,124.0,3.5415322580645157
43925,sensation-seeking,j,124.0,3.5415322580645157
43935,year-earlier,j,124.0,3.5415322580645157
43945,four-digit,j,124.0,3.5415322580645157
43955,bowstring,n,124.0,3.5415322580645157
43965,palindrome,n,124.0,3.5415322580645157
43975,bulrush,n,123.0,3.550806451612903
43985,victuals,n,123.0,3.550806451612903
43995,medievalist,n,123.0,3.550806451612903
44005,patient-specific,j,123.0,3.550806451612903
44015,tuned,j,123.0,3.550806451612903
44025,thawed,j,123.0,3.550806451612903
44035,rootworm,n,123.0,3.550806451612903
44045,inflatable,n,123.0,3.550806451612903
44055,extemporaneous,j,123.0,3.550806451612903
44065,analyte,n,123.0,3.550806451612903
44075,acupressure,n,123.0,3.550806451612903
44085,tigress,n,122.0,3.5596774193548386
44095,duodenum,n,122.0,3.5596774193548386
44105,shoot-down,n,122.0,3.5596774193548386
44115,last-second,j,122.0,3.5596774193548386
44125,enfeeble,v,122.0,3.5596774193548386
44135,towny,n,122.0,3.5596774193548386
44145,hormonally,r,122.0,3.5596774193548386
44155,meanderings,n,122.0,3.5596774193548386
44165,debugging,n,122.0,3.5596774193548386
44175,bopper,n,122.0,3.5596774193548386
44185,rescission,n,122.0,3.5596774193548386
44195,disaggregation,n,121.0,3.569758064516129
44205,non-cognitive,j,121.0,3.569758064516129
44215,ciabatta,n,121.0,3.569758064516129
44225,pneumocystis,n,121.0,3.569758064516129
44235,fear-mongering,j,121.0,3.569758064516129
44245,per-share,j,121.0,3.569758064516129
44255,second-level,j,121.0,3.569758064516129
44265,godhood,n,121.0,3.569758064516129
44275,entrepreneurialism,n,121.0,3.569758064516129
44285,voluntarism,n,121.0,3.569758064516129
44295,seventy-year-old,j,121.0,3.569758064516129
44305,asphyxia,n,121.0,3.569758064516129
44315,three-to-one,j,121.0,3.569758064516129
44325,all-too-common,j,121.0,3.569758064516129
44335,mope,n,120.0,3.580645161290323
44345,immunogenicity,n,120.0,3.580645161290323
44355,pertinence,n,120.0,3.580645161290323
44365,watered,j,120.0,3.580645161290323
44375,supernaturalism,n,120.0,3.580645161290323
44385,triadic,j,120.0,3.580645161290323
44395,lower-quality,j,120.0,3.580645161290323
44405,pedantry,n,120.0,3.580645161290323
44415,mediterranean-style,j,120.0,3.580645161290323
44425,stickleback,n,120.0,3.580645161290323
44435,non-cooperation,n,120.0,3.580645161290323
44445,carotenoid,j,120.0,3.580645161290323
44455,parents/guardian,n,120.0,3.580645161290323
44465,busker,n,119.0,3.590725806451613
44475,oh-oh-oh,u,119.0,3.590725806451613
44485,plowshare,n,119.0,3.590725806451613
44495,metathesis,n,119.0,3.590725806451613
